price,make_model,body_type,vat,km,type,fuel,gears,extras,age,previous_owners,hp_kw,inspection_new,paint_type,upholstery_type,gearing_type,displacement_cc,weight_kg,drive_chain,cons_comb,comfort_package,entertainment_media_package,safety_security_package
14490,Opel Corsa,Sedans,VAT deductible,15330.0,Used,Benzine,6.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.3,Standard,Standard Media,Safety Standard Package
14490,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,6.0,"Alloy wheels,Touch screen",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.3,Premium,Premium Media,Safety Standard Package
14490,Opel Corsa,Compact,VAT deductible,37770.0,Used,Benzine,6.0,"Alloy wheels,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1400.0,1063.0,front,4.8,Premium,Premium Media,Safety Standard Package
14490,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.2,Premium,Premium Media,Safety Standard Package
14490,Opel Corsa,Compact,VAT deductible,4063.0,Used,Benzine,6.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.9,Premium,Premium Media,Safety Standard Package
14710,Opel Corsa,Compact,VAT deductible,13333.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.9,Premium,Premium Media,Safety Standard Package
14700,Opel Corsa,Compact,VAT deductible,5300.0,Used,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,4.8,Premium,Premium Media,Safety Standard Package
14700,Opel Corsa,Compact,VAT deductible,5.0,Pre-registered,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.0,Premium,Premium Media,Safety Standard Package
14700,Opel Corsa,Sedans,VAT deductible,1647.3626086956522,New,Benzine,6.0,Alloy wheels,0.0,1.0,66.0,0,Uni/basic,Cloth,Automatic,1400.0,1163.0,front,5.3,Standard,Standard Media,Safety Standard Package
14699,Opel Corsa,Compact,VAT deductible,42212.0,Used,Benzine,6.0,"Alloy wheels,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1063.0,front,4.8,Premium,Premium Media,Safety Standard Package
14490,Opel Corsa,Compact,VAT deductible,10.0,Used,Benzine,6.0,"Alloy wheels,Touch screen",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.3,Premium,Premium Media,Safety Standard Package
14698,Opel Corsa,Compact,VAT deductible,36542.0,Used,Benzine,6.0,"Alloy wheels,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1063.0,front,4.8,Premium,Premium Media,Safety Standard Package
14690,Opel Corsa,Sedans,VAT deductible,3275.0,Used,Benzine,6.0,"Alloy wheels,Cab or rented Car,Catalytic Converter",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.0,Premium,Premium Media,Safety Standard Package
14690,Opel Corsa,Sedans,VAT deductible,4901.0,Used,Benzine,6.0,"Alloy wheels,Sport suspension,Touch screen,Voice Control",1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.6,Premium,Premium Media,Safety Standard Package
14690,Opel Corsa,Compact,VAT deductible,12000.0,Used,Benzine,6.0,"Alloy wheels,Touch screen",1.0,1.0,66.0,1,Metallic,Part/Full Leather,Automatic,1398.0,1163.0,front,5.9,Standard,Premium Media,Safety Standard Package
14680,Opel Corsa,Compact,VAT deductible,10.0,Employee's car,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.6,Premium,Premium Media,Safety Standard Package
14680,Opel Corsa,Compact,VAT deductible,11465.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.9,Premium,Premium Media,Safety Standard Package
14666,Opel Corsa,Sedans,VAT deductible,233.0,Pre-registered,Benzine,6.0,Catalytic Converter,1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
14688,Opel Corsa,Compact,VAT deductible,10956.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen,Voice Control",1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
14489,Opel Corsa,Sedans,VAT deductible,10.0,Pre-registered,Benzine,6.0,Alloy wheels,0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.6,Standard,Premium Media,Safety Standard Package
14650,Opel Corsa,Compact,VAT deductible,1000.0,Demonstration,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1400.0,1213.0,front,5.9,Premium,Premium Media,Safety Standard Package
14489,Opel Corsa,Sedans,VAT deductible,10.0,Pre-registered,Benzine,6.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.2,Standard,Premium Media,Safety Standard Package
14650,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.0,Standard,Premium Media,Safety Standard Package
14598,Opel Corsa,Compact,VAT deductible,4398.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.9,Premium,Premium Media,Safety Standard Package
14480,Opel Corsa,Compact,VAT deductible,2000.0,Used,Benzine,6.0,"Alloy wheels,Cab or rented Car,Catalytic Converter,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
14485,Opel Corsa,Compact,VAT deductible,15853.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.0,Premium,Premium Media,Safety Standard Package
14480,Opel Corsa,Compact,VAT deductible,15.0,Pre-registered,Benzine,6.0,"Alloy wheels,Catalytic Converter",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1245.0,front,6.7,Premium,Premium Media,Safety Standard Package
14480,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.9,Premium,Premium Media,Safety Standard Package
14480,Opel Corsa,Sedans,VAT deductible,1600.0,Used,Benzine,6.0,"Catalytic Converter,Touch screen,Winter tyres",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1248.0,front,6.2,Premium,Premium Media,Safety Premium Package
14489,Opel Corsa,Compact,VAT deductible,4990.0,Used,Benzine,5.0,Alloy wheels,0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.9,Premium,Premium Media,Safety Standard Package
14477,Opel Corsa,Sedans,VAT deductible,150.0,New,Benzine,6.0,Alloy wheels,0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1960.0,front,6.6,Standard,Premium Media,Safety Standard Package
14470,Opel Corsa,Sedans,Price negotiable,350.0,Used,Benzine,6.0,"Alloy wheels,Touch screen,Winter tyres",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.3,Premium,Premium Media,Safety Standard Package
14450,Opel Corsa,Compact,VAT deductible,8968.0,Used,Benzine,6.0,Alloy wheels,1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
14450,Opel Corsa,Compact,VAT deductible,5.0,Pre-registered,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.0,Premium,Premium Media,Safety Standard Package
14450,Opel Corsa,Compact,VAT deductible,13250.0,Used,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.6,Premium,Premium Media,Safety Standard Package
14450,Opel Corsa,Compact,VAT deductible,19983.0,Used,Benzine,6.0,"Alloy wheels,Touch screen",1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
14450,Opel Corsa,Compact,VAT deductible,2900.0,Used,Benzine,5.0,Alloy wheels,0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.3,Premium,Premium Media,Safety Standard Package
14450,Opel Corsa,Compact,VAT deductible,500.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen,Voice Control",0.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
14450,Opel Corsa,Compact,VAT deductible,4900.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1258.0,front,6.6,Premium,Premium Media,Safety Standard Package
14450,Opel Corsa,Compact,VAT deductible,2900.0,Used,Benzine,5.0,Alloy wheels,0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.3,Premium,Premium Media,Safety Standard Package
14440,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.0,Standard,Premium Media,Safety Standard Package
14440,Opel Corsa,Compact,VAT deductible,2612.0,Used,Benzine,6.0,"Alloy wheels,Catalytic Converter,Touch screen",0.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1163.0,front,6.0,Standard,Premium Media,Safety Standard Package
14300,Opel Corsa,Compact,VAT deductible,10.0,Demonstration,Benzine,5.0,"Alloy wheels,Touch screen,Voice Control",1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1398.0,1141.0,front,4.7,Premium,Premium Media,Safety Standard Package
14325,Opel Corsa,Compact,VAT deductible,3650.0,Used,Benzine,6.0,"Alloy wheels,Cab or rented Car,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.0,Premium,Premium Media,Safety Standard Package
14295,Opel Corsa,Compact,VAT deductible,17295.0,Used,Benzine,5.0,"Alloy wheels,Sport seats",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1063.0,front,4.8,Standard,Standard Media,Safety Standard Package
14300,Opel Corsa,Sedans,VAT deductible,20651.0,Used,Benzine,6.0,"Alloy wheels,Cab or rented Car,Catalytic Converter,Touch screen,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,5.9,Premium,Premium Media,Safety Standard Package
14290,Opel Corsa,Compact,VAT deductible,3258.0,Used,Benzine,6.0,"Alloy wheels,Touch screen,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.6,Premium,Premium Media,Safety Standard Package
14290,Opel Corsa,Compact,VAT deductible,24100.0,Used,Benzine,6.0,"Alloy wheels,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1163.0,front,5.9,Premium,Premium Media,Safety Standard Package
14280,Opel Corsa,Sedans,VAT deductible,9820.0,Used,Benzine,6.0,"Alloy wheels,Sport suspension,Touch screen,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Automatic,1398.0,1199.0,front,6.3,Premium,Premium Media,Safety Standard Package
14250,Opel Corsa,Compact,VAT deductible,8039.0,Used,Benzine,5.0,"Alloy wheels,Catalytic Converter",1.0,1.0,66.0,1,Metallic,Cloth,Automatic,1400.0,1245.0,front,6.4,Premium,Premium Media,Safety Standard Package
9849,Opel Corsa,Sedans,VAT deductible,21088.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9890,Opel Corsa,Compact,VAT deductible,13000.0,Used,Benzine,5.0,"Alloy wheels,Catalytic Converter",1.0,2.0,66.0,1,Metallic,Cloth,Manual,1398.0,1141.0,front,5.2,Standard,Premium Media,Safety Standard Package
9890,Opel Corsa,Sedans,VAT deductible,32500.0,Used,Benzine,5.0,"Alloy wheels,Sport package,Sport seats",1.0,2.0,55.0,0,Uni/basic,Cloth,Manual,1398.0,1088.0,front,5.1,Standard,Standard Media,Safety Standard Package
9890,Opel Corsa,Sedans,VAT deductible,17437.0,Used,Benzine,5.0,"Alloy wheels,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,44000.0,Used,Benzine,5.0,"Alloy wheels,Catalytic Converter",1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,22264.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,23000.0,Used,LPG/CNG,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1259.0,front,5.3,Standard,Standard Media,Safety Standard Package
9925,Opel Corsa,Compact,VAT deductible,100.0,Pre-registered,Benzine,5.0,Catalytic Converter,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.5,Standard,Standard Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,29950.0,Used,Benzine,5.0,"Alloy wheels,Voice Control",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,9847.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,9300.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,15.0,Used,Benzine,5.0,Alloy wheels,0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.6,Standard,Standard Media,Safety Standard Package
9925,Opel Corsa,Compact,VAT deductible,7100.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Premium Media,Safety Standard Package
9950,Opel Corsa,Sedans,VAT deductible,2500.0,Used,Benzine,5.0,Trailer hitch,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9950,Opel Corsa,Sedans,VAT deductible,2500.0,Used,Benzine,5.0,Trailer hitch,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9950,Opel Corsa,Sedans,VAT deductible,25868.0,Used,Benzine,5.0,"Alloy wheels,Voice Control",1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9950,Opel Corsa,Sedans,VAT deductible,18000.0,Demonstration,Benzine,5.0,"Alloy wheels,Sport seats,Voice Control",1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9950,Opel Corsa,Sedans,VAT deductible,35152.0,Used,Benzine,5.0,"Alloy wheels,Voice Control",1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,12545.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1397.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9950,Opel Corsa,Sedans,VAT deductible,6500.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1141.0,front,5.6,Standard,Premium Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,23842.0,Employee's car,Benzine,5.0,"Alloy wheels,Catalytic Converter,Sport seats",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,9607.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1397.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9946,Opel Corsa,Compact,VAT deductible,3850.0,Employee's car,Benzine,5.0,Catalytic Converter,1.0,1.0,66.0,1,Metallic,Cloth,Manual,1398.0,1141.0,front,5.2,Premium,Premium Media,Safety Standard Package
9945,Opel Corsa,Sedans,VAT deductible,29594.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Standard Media,Safety Standard Package
9940,Opel Corsa,Compact,VAT deductible,15560.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1141.0,front,5.2,Premium,Premium Media,Safety Standard Package
9940,Opel Corsa,Compact,VAT deductible,16451.0,Employee's car,Benzine,5.0,"Alloy wheels,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9940,Opel Corsa,Compact,VAT deductible,13292.0,Employee's car,Benzine,5.0,"Alloy wheels,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,16000.0,Employee's car,Benzine,5.0,"Alloy wheels,Sport package",1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9940,Opel Corsa,Sedans,VAT deductible,20845.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.0,Standard,Standard Media,Safety Standard Package
9940,Opel Corsa,Compact,VAT deductible,13488.0,Employee's car,Benzine,5.0,"Alloy wheels,Touch screen",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,28000.0,Employee's car,Benzine,5.0,"Alloy wheels,Sport seats,Trailer hitch",1.0,1.0,55.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,21161.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.6,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,14890.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.6,Standard,Standard Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,12797.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,26800.0,Employee's car,Benzine,5.0,"Alloy wheels,Sport seats",1.0,0.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Standard Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,35372.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,10900.0,Used,Benzine,5.0,"Alloy wheels,Catalytic Converter",1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,20000.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,15512.0,Employee's car,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1397.0,1163.0,front,5.2,Premium,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,8800.0,Used,Benzine,5.0,"Alloy wheels,Sport package",1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,26300.0,Employee's car,Benzine,5.0,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension",1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,4.3,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,3850.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.2,Standard,Premium Media,Safety Standard Package
9900,Opel Corsa,Compact,VAT deductible,74.0,Used,Benzine,5.0,Alloy wheels,1.0,2.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8,Standard,Standard Media,Safety Standard Package
9900,Opel Corsa,Sedans,VAT deductible,17000.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.1,Standard,Premium Media,Safety Standard Package
9895,Opel Corsa,Sedans,VAT deductible,21000.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1120.0,front,5.4,Standard,Standard Media,Safety Standard Package
9890,Opel Corsa,Compact,VAT deductible,9315.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1141.0,front,5.2,Standard,Premium Media,Safety Standard Package
9899,Opel Corsa,Sedans,VAT deductible,2257.0,Used,Benzine,5.0,"Alloy wheels,Voice Control",1.0,1.0,66.0,0,Uni/basic,Cloth,Manual,1398.0,1163.0,front,5.7,Standard,Premium Media,Safety Standard Package
9890,Opel Corsa,Sedans,VAT deductible,34700.0,Used,Benzine,5.0,"Alloy wheels,Sport package,Sport seats",1.0,1.0,55.0,0,Uni/basic,Cloth,Manual,1398.0,1088.0,front,5.1,Standard,Standard Media,Safety Standard Package
9895,Opel Corsa,Sedans,VAT deductible,20700.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9895,Opel Corsa,Sedans,VAT deductible,16000.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1120.0,front,5.4,Standard,Standard Media,Safety Standard Package
9895,Opel Corsa,Sedans,VAT deductible,19100.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1120.0,front,5.4,Standard,Standard Media,Safety Standard Package
9890,Opel Corsa,Sedans,VAT deductible,50.0,Pre-registered,Benzine,5.0,Voice Control,1.0,1.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Premium Media,Safety Standard Package
9980,Opel Corsa,Compact,VAT deductible,7900.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.6,Standard,Premium Media,Safety Standard Package
9980,Opel Corsa,Compact,VAT deductible,8300.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.6,Premium,Premium Media,Safety Standard Package
9980,Opel Corsa,Compact,VAT deductible,19100.0,Used,Benzine,6.0,Alloy wheels,1.0,1.0,74.0,0,Metallic,Cloth,Manual,1364.0,1163.0,front,5.6,Standard,Premium Media,Safety Standard Package
9890,Opel Corsa,Sedans,VAT deductible,33000.0,Used,Benzine,5.0,"Alloy wheels,Sport package,Sport seats",1.0,1.0,55.0,0,Uni/basic,Cloth,Manual,1398.0,1088.0,front,5.1,Standard,Standard Media,Safety Standard Package
9980,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,5.0,Catalytic Converter,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Standard Media,Safety Standard Package
9890,Opel Corsa,Compact,VAT deductible,1.0,New,Benzine,5.0,Alloy wheels,0.0,1.0,55.0,0,Metallic,Cloth,Manual,1398.0,1156.0,front,5.7,Standard,Premium Media,Safety Standard Package
9890,Opel Corsa,Sedans,VAT deductible,32300.0,Used,Benzine,5.0,"Alloy wheels,Sport package,Sport seats",1.0,1.0,55.0,0,Uni/basic,Cloth,Manual,1398.0,1088.0,front,5.1,Standard,Standard Media,Safety Standard Package
9980,Opel Corsa,Compact,VAT deductible,14200.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.6,Standard,Premium Media,Safety Standard Package
9970,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1199.0,front,5.4,Standard,Standard Media,Safety Standard Package
9976,Opel Corsa,Sedans,VAT deductible,19398.0,Used,Benzine,5.0,"Alloy wheels,Touch screen",1.0,1.0,51.0,0,Uni/basic,Cloth,Manual,1229.0,1163.0,front,5.4,Standard,Standard Media,Safety Standard Package
9975,Opel Corsa,Sedans,VAT deductible,26439.0,Used,Benzine,5.0,"Alloy wheels,Catalytic Converter",1.0,1.0,66.0,0,Metallic,Cloth,Manual,1398.0,1163.0,front,5.7,Premium,Premium Media,Safety Standard Package
9979,Opel Corsa,Compact,VAT deductible,10.0,Pre-registered,Benzine,5.0,Alloy wheels,0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.8,Standard,Standard Media,Safety Standard Package
9965,Opel Corsa,Sedans,VAT deductible,16920.0,Used,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1163.0,front,5.3,Standard,Standard Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,11000.0,Demonstration,Benzine,5.0,Alloy wheels,1.0,1.0,51.0,0,Metallic,Cloth,Manual,1229.0,1135.0,front,5.6,Standard,Premium Media,Safety Standard Package
9950,Opel Corsa,Compact,VAT deductible,5.0,Pre-registered,Benzine,5.0,Alloy wheels,0.0,1.0,51.0,1,Metallic,Cloth,Manual,1229.0,1163.0,front,5.7,Standard,Standard Media,Safety Standard Package
